initial,final,radii,coords_1,coords_2,coords_3,coords_4,coords_5,coords_6
3,4,0.273545788457256,0.0504921438305357,0.280365899052109,-0.191375306626012,-0.39181462971164,0.466263641599232,0.0715238012564625
3,4,0.271700985310744,0.0464937881856705,0.279033113850012,-0.193260149536457,-0.387800205906512,0.46760178287072,0.0734162188180242
3,4,0.269922869544553,0.0424953457218096,0.277700299726186,-0.195145033432918,-0.383785868568739,0.468939895329324,0.0753085955484407
3,4,0.26821276749141,0.0384968201261549,0.276367457875077,-0.197029956460992,-0.379771614040782,0.470277980174362,0.0772009333098007
3,4,0.266571988119639,0.0344982151063834,0.275034589561143,-0.198914916980528,-0.375757438626099,0.47161603865824,0.0790932337243719
3,4,0.265001819095868,0.0304995343371425,0.273701696012642,-0.200799913246624,-0.371743338660359,0.47295407199641,0.0809854985191645
3,4,0.263503522706547,0.0265007814592068,0.272368778382361,-0.202684943345454,-0.367729310540974,0.474292081357179,0.082877729630213
3,4,0.262078331635495,0.0225019601785327,0.27103583799452,-0.204570005845974,-0.363715350553751,0.475630068035328,0.0847699284460453
3,4,0.260727444734012,0.0185030741021462,0.269702875971661,-0.206455098762215,-0.359701455129358,0.476968033169168,0.0866620969758706
3,4,0.259452022642557,0.0145041269139591,0.268369893619738,-0.208340220635805,-0.355687620577855,0.478305978038626,0.0885542366399708
3,4,0.258253183465748,0.0105051221995405,0.267036892045584,-0.210225369453759,-0.351673843350923,0.479643903767241,0.0904463494750181
3,4,0.257131998370632,0.00650606364001428,0.265703872555473,-0.212110543801014,-0.347660119770478,0.480981811644541,0.0923384368726552
3,4,0.256089487312292,0.00250695485441421,0.264370836363244,-0.213995741967067,-0.343646446222146,0.482319702869799,0.0942305005223254
3,4,0.255126614737523,-0.00149220060272333,0.26303778454863,-0.215880961874957,-0.339632819187395,0.483657578539792,0.0961225425243438
3,4,0.254244285471748,-0.00549139905262525,0.261704718432012,-0.217766202182521,-0.335619234989952,0.484995439958901,0.0980145641983223
3,4,0.253443340731665,-0.00949063688954997,0.260371639223808,-0.219651461188879,-0.331605690027634,0.486333288323001,0.0999065672240053
3,4,0.252724554304825,-0.0134899105941238,0.259038547963838,-0.221536736702538,-0.327592180816573,0.487671124689031,0.101798553817059
3,4,0.252088628972798,-0.0174892164780771,0.257705446000552,-0.223422027493111,-0.323578703670588,0.489008950389894,0.103690525186176
3,4,0.251536193200238,-0.0214885509395229,0.256372334536892,-0.225307331876486,-0.319565255000907,0.490346766624857,0.105582483008652
3,4,0.251067798111952,-0.0254879103776273,0.255039214778919,-0.227192648179468,-0.315551831219741,0.491684574594987,0.107474428952127
3,4,0.250683914794462,-0.0294872911962328,0.253706087941481,-0.229077974740315,-0.311538428732989,0.493022375500872,0.109366364656462
3,4,0.250384931965546,-0.0334866900009057,0.252372954887653,-0.230963308798768,-0.30752504418138,0.494360170222787,0.111258292906867
3,4,0.250171154022484,-0.0374861030307685,0.251039817094323,-0.232848649578912,-0.303511673805303,0.495697960222827,0.113150214457897
3,4,0.250042799507757,-0.041485526701139,0.249706675754967,-0.234733995383957,-0.299498314031604,0.497035746687822,0.115042130999994
3,4,0.249999999999997,-0.0454849574278182,0.24837353208426,-0.236619344514876,-0.295484961292219,0.498373530796123,0.116934044256698
